"","TehsilNo","Zone name","District name","Tehsil name","Village name","State","Crop","Year","Zone No.","Cultivator No.","Ha-months in ground (Ha.)","Parcel Plot Season (PPS)","Main Product (Qtls.)","Crop Area (Ha.)","Main Product (Rs.)","By Product (Rs.)","Family Labour (Hrs.)","Family Labour (Rs.)","Attached Labour (Hrs.)","Attached Labour (Rs.)","Casual Labour (Hrs.)","Casual Labour (Rs.)","Hired Animal Labour (Hrs.)","Hired Animal Labour (Rs.)","Owned Animal Labour (Hrs.)","Owned Animal Labour (Rs.)","Hired Machine (Hrs.)","Hired Machine (Rs.)","Own Machine (Hrs.)","Own Machine (Rs.)","Hired Irrigation Machine (Hrs.)","Hired Irrigation Machine (Rs.)","Owned Irrigation Machine (Hrs.)","Owned Irrigation Machine (Rs.)","Canal and Other Irrigation Charges (Rs)","Seed Qty. (Kg.)","Seed Value (Rs.)","Fertiliser (N) (Kg.)","Fertiliser (N) (Rs.)","Fertiliser (P) (Kg.)","Fertiliser (P) (Rs.)","Fertiliser (K) (Kg.)","Fertiliser (K) (Rs.)","Other Fertiliser (Kg.)","Other Fertiliser (Rs.)","Total Fertiliser (Kg.)","Total Fertiliser (Rs.)","Manure (Qtl.)","Manure (Rs.)","Insecticides (Rs.)","Crop Insurance (Rs.)","Payment to Contractor (Rs.)","Miscelaneous Cost (Rs.)","Land Revenue (Rs.)","Rent Paid for Leased in Land (Rs.)","Imputed Rent (Rs.)","Total Depreciation (Rs.)","Total Capital (Rs.)","Sample No. of Growers in size group","Total Number of Growers in size group","Cluster Factor/Weight","Area of all selected crops in Village (Ha.)","No. of Villages in Tehsil","Area of Crop in Zone (Ha.)","Production of Crop in Zone (Qtl.)","No. of Tehsils in Zone","Sample Tehsils in Zone","Area of all selected crops in Zone (Ha.)","Interest on working capital rate(%)","Interest on fixed capital rate(%)","Minimum Rent (%age of GVO)","Maximum Rent (%age of GVO)","Sample Zone in State","Sample Clusters in State","Tenure","Variety"
"2505",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,5,5,2012,32.5,1,48750,12000,96,2508.98,0,0,264.4,6850,0,0,0,0,12,5500,0,0,56,5600,0,0,0,123,3198,95.7,1426.62,50.6,2808.38,0,0,0,0,146.3,4235,0,0,240,0,NA,0,48.61,0,12222.22,1421,18314,9,1,9,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2506",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,6,4,1011,30,1,39000,11400,162,4233.9,0,0,387.52,10200,0,0,0,0,8.5,5700,0,0,0,0,42,4200,0,45,1350,95.7,1426.62,50.6,2808.38,33,990,0,0,179.3,5225,5,500,0,0,NA,0,42.68,0,10731.71,1421,37608,14,5,2.8,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2507",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,6,2,2011,18,0.5,23400,7200,91,2378.3,0,0,189.76,5000,0,0,0,0,4.25,2675,0,0,0,0,19,1900,0,22.5,675,43.5,604.37,23,820.63,15,750,0,0,81.5,2175,3,300,0,0,NA,0,17.5,0,4400,1421,37608,14,5,2.8,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2508",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,6,2,3011,18,0.5,23400,7200,92,2404.44,0,0,189.76,5000,0,0,0,0,4.25,2675,0,0,0,0,23,2300,0,22.5,675,43.5,648.46,23,1276.54,15,450,0,0,81.5,2375,0,0,0,0,NA,0,19.44,0,4888.89,1421,37608,14,5,2.8,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2509",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,7,4,4012,25,0.8,37500,9300,132,3449.85,0,0,112.32,3000,0,0,0,0,8.25,3784,0,0,0,0,34,3095.4,0,99,2574,76.56,1141.3,40.48,2246.7,0,0,0,0,117.04,3388,0,0,180,0,NA,0,38.89,0,9777.78,1564,61309,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2510",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,7,4,5012,26,0.8,39000,9600,116,3031.68,0,0,112.32,3000,0,0,0,0,9.75,3920,0,0,0,0,32,2913.32,0,99,2574,76.56,1141.3,40.48,2246.7,0,0,0,0,117.04,3388,0,0,180,0,NA,0,38.89,0,9777.78,1564,61309,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2511",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,7,3,6012,18,0.6,27000,6600,80,2091.2,0,0,155.04,4100,0,0,0,0,6.9,2680,0,0,0,0,28,2549.12,0,74,1924,57.42,855.97,30.36,1685.03,0,0,0,0,87.78,2541,0,0,150,0,NA,0,29.17,0,7333.33,1564,61309,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2512",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,4,2,2011,15,0.5,19500,5550,87,2273.76,0,0,184.4,4850,0,0,0,0,4.25,2850,0,0,0,0,22,2200,0,22.5,675,47.62,661.31,25.3,902.69,16.2,486,0,0,89.12,2050,0,0,0,0,NA,0,19.44,0,4888.89,1522,41700,17,2,8.5,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2513",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,4,1,3011,7.5,0.25,9750,2700,101,2639.66,0,0,56.08,1450,0,0,0,0,1.2,780,0,0,0,0,11,1100,0,11,330,23.72,353.67,12.42,689.33,8.4,252,0,0,44.54,1295,0,0,0,0,NA,0,9.67,0,2444.44,1522,41700,17,2,8.5,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2514",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,5,6,1011,44,1.5,57200,16500,242,6324.72,0,0,579.92,15750,0,0,0,0,13,8725,0,0,60,6000,0,0,0,67.5,2025,142.86,2129.43,75.9,4212.57,49.2,1476,0,0,267.96,7818,0,0,0,0,NA,0,56.97,0,14296.03,1421,18314,9,1,9,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2515",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,5,4,2011,30,1,39000,11250,185,4835.01,0,0,523.76,13750,0,0,0,0,11,7450,0,0,51,5100,0,0,0,45,1350,95.7,1426.62,50.6,2808.38,33,990,0,0,179.3,5225,0,0,0,0,NA,0,38.89,0,9777.78,1421,18314,9,1,9,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2516",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,5,2,3011,14,0.5,18200,5250,83,2169.22,0,0,192.4,5050,0,0,0,0,4.25,2850,0,0,24,2400,0,0,0,22.5,675,47.62,709.81,25.3,1404.19,16.2,486,0,0,89.12,2600,0,0,0,0,NA,0,19.33,0,4888.89,1421,18314,9,1,9,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2517",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,5,1,4011,7.5,0.25,9750,2700,109,2848.74,0,0,101.44,2600,0,0,0,0,1.2,720,0,0,16,1600,0,0,0,11,330,23.81,354.91,12.65,702.09,8.1,243,0,0,44.56,1300,0,0,0,0,NA,0,10.88,0,2750,1421,18314,9,1,9,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2518",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,5,1,5011,7.5,0.25,9750,2700,104,2718.06,0,0,69.44,1450,0,0,0,0,1.3,780,0,0,16,1600,0,0,0,11,330,23.26,346.67,12.42,689.33,8.1,243,0,0,43.78,1279,0,0,0,0,NA,0,10.88,0,2750,1421,18314,9,1,9,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2519",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,9,2,6012,12,0.4,18000,4500,71,1855.6,0,0,93.52,2450,0,0,0,0,4.85,1970,0,0,20,2000,0,0,0,49,1274,38.28,570.65,20.24,1123.35,0,0,0,0,58.52,1694,0,0,90,0,NA,0,19.44,0,4888.89,1941,14167,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2520",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,10,6,1012,47,1.5,70500,18000,138,3606.66,0,0,355.12,9200,0,0,0,0,17.05,6805,0,0,0,0,74,6604.39,0,185,4810,143.55,2140.43,75.9,4212.57,0,0,0,0,219.45,6353,0,0,360,0,NA,0,62.92,0,15819.75,1829,51269,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2521",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,9,4,1011,29.5,1,38350,10800,189,4939.55,0,0,358.16,9450,0,0,0,0,8.5,5700,0,0,49,4900,0,0,0,45,1350,95.7,1426.62,50.6,2808.38,33,990,0,0,179.3,5225,0,0,0,0,NA,0,41.67,0,10476.19,1941,14167,14,5,2.8,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2522",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,7,4,1011,30,1,39000,11400,189,4939.55,0,0,363.44,9550,0,0,0,0,8.5,5700,0,0,0,0,46,4187.9,0,45,1350,95.7,1426.62,50.6,2808.38,33,990,0,0,179.3,5225,0,0,0,0,NA,0,40.94,0,10292.4,1564,61309,14,5,2.8,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2523",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,7,3.6,2011,26,0.9,33800,9600,201,5253.18,0,0,336.4,8650,0,0,0,0,7.75,5200,0,0,0,0,42,3823.73,0,40.5,1215,86.13,1284.46,45.54,2527.54,29.7,891,0,0,161.37,4703,0,0,0,0,NA,0,39.38,0,9900,1564,61309,14,5,2.8,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2524",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Gram(Bengal Gram)","2017-18",3,3,1.04,2012,3,0.26,12000,640,37,967,0,0,32.16,900,0,0,0,0,0.6,360,0,0,0,0,0,0,0,17,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,11.38,0,2860,1611,22442,8,1,8,218.3,1686,13866,15377,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2525",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Gram(Bengal Gram)","2017-18",3,5,1,4012,3,0.25,12000,620,32,836.33,0,0,40.08,1050,0,0,0,0,0.6,360,0,0,0,0,0,0,0,17,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10.88,0,2750,1321,18014,4,1,4,218.3,1686,13866,15377,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"2526",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Gram(Bengal Gram)","2017-18",3,8,2,4012,5.7,0.5,22800,1200,48,1254.49,0,0,82.96,2250,0,0,0,0,1.2,720,0,0,0,0,0,0,0,35,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,21.88,0,5500,2399,21001,9,3,3,218.3,1686,13866,15377,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"2527",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Gram(Bengal Gram)","2017-18",3,9,2,5012,5.5,0.5,22000,1200,48,1254.49,0,0,82.96,2250,0,0,0,0,1.2,720,0,0,0,0,0,0,0,35,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,21.88,0,5500,1774,13667,9,3,3,218.3,1686,13866,15377,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"2528",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Gram(Bengal Gram)","2017-18",3,10,2,6012,6,0.5,24000,1300,48,1254.49,0,0,82.96,2250,0,0,0,0,1.2,720,0,0,0,0,0,0,0,35,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,21.88,0,5500,1696,14869,9,3,3,218.3,1686,13866,15377,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"2529",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,9,3.75,2012,23.5,0.75,35250,8700,113,2953.28,0,0,146.8,3750,0,0,0,0,7.6,3220,0,0,43,4300,0,0,0,90,2340,71.34,1063.48,37.72,2093.52,0,0,0,0,109.06,3157,0,0,180,0,NA,0,36.53,0,9166.67,1941,14167,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2530",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,9,3.75,3012,24.5,0.75,36750,9000,110,2874.87,0,0,144.16,3700,0,0,0,0,7.7,3280,0,0,42,4200,0,0,0,90,2340,71.34,1063.48,37.72,2093.52,0,0,0,0,109.06,3157,0,0,180,0,NA,0,36.53,0,9166.67,1941,14167,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2531",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,9,3,4012,18,0.6,27000,6750,108,2822.6,0,0,141.68,3750,0,0,0,0,6.5,2750,0,0,35,3500,0,0,0,74,1924,57.42,855.97,30.36,1685.03,0,0,0,0,87.78,2541,0,0,135,0,NA,0,29.17,0,7333.33,1941,14167,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2532",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,1,0.56,1012,5,0.14,7500,1800,40,1045.41,0,0,21.44,600,0,0,0,0,1.35,640,0,0,6,600,0,0,0,16,416,14.2,212.04,6.9,382.96,0,0,0,0,21.1,595,0,0,30,0,NA,0,5.87,0,1476.71,1683,22657,185,2,92.5,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2533",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,1,1.36,2012,13,0.34,19500,4500,78,2038.55,0,0,58.88,1600,0,0,0,0,4,1460,0,0,12,1200,0,0,0,38,988,37.2,555.83,17.48,970.17,0,0,0,0,54.68,1526,0,0,75,0,NA,0,14.88,0,3740,1683,22657,185,2,92.5,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2534",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,10,3.6,2012,28,0.9,42000,10500,154,4024.82,0,0,197.6,5100,0,0,0,0,10.65,4290,0,0,0,0,49,4373.18,0,110,2860,85.9,1284.46,45.54,2527.54,0,0,0,0,131.44,3812,0,0,210,0,NA,0,39.38,0,9900,1829,51269,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2535",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Paddy","2017-18",3,9,3,2011,21.5,0.75,27950,7950,153,3998.69,0,0,264.64,6400,0,0,0,0,6.47,4440,0,0,35,3500,0,0,0,33.5,1005,71.34,1063.48,37.72,2093.52,24.6,738,0,0,133.66,3895,0,0,0,0,NA,0,29.22,0,7333.33,1941,14167,14,5,2.8,218.3,1686,263608,833918,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2536",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,3,5,1012,33,1,49500,11100,87,2273.76,0,0,264.4,6850,0,0,0,0,13,5600,0,0,50,5000,0,0,0,125,3250,107.2,1601.62,50.6,2808.38,0,0,0,0,157.8,4410,0,0,240,0,NA,0,47.81,0,12021.86,1678,22642,17,2,8.5,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2537",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Rapeseed & Mustard","2017-18",3,5,1,5012,2.4,0.25,6000,320,50,1307,0,0,16,400,0,0,0,0,1.27,760,0,0,5,500,0,0,0,1.5,300,6.12,174.57,6.44,357.43,0,0,0,0,12.56,532,0,0,0,0,NA,0,10.88,0,2212,1321,18014,4,1,4,218.3,1686,10388,12227,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Hybrid"
"2538",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,2,1.5,1012,9,0.3,13500,3300,56,1463.57,0,0,72.16,1700,0,0,0,0,3.5,1400,0,0,12,1200,0,0,0,36,936,31.52,471.02,14.72,816.98,0,0,0,0,46.24,1288,0,0,90,0,NA,0,14.32,0,3600,1716,21164,185,2,92.5,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2539",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,2,1,2012,6.5,0.2,9750,2400,36,940.87,0,0,48.16,1300,0,0,0,0,2.25,890,0,0,8,800,0,0,0,24,624,21.44,320.32,10.12,561.68,0,0,0,0,31.56,882,0,0,45,0,NA,0,9.72,0,2444.44,1716,21164,185,2,92.5,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2540",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,10,3.2,3012,26,0.8,39000,9900,117,3057.82,0,0,141.68,3750,0,0,0,0,9.85,4070,0,0,0,0,39,3480.69,0,99,2574,76.56,1141.3,40.48,2246.7,0,0,0,0,117.04,3388,0,0,180,0,NA,0,35,0,8800,1829,51269,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2541",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,10,3.2,4012,26,0.8,39000,6750,117,3057.82,0,0,141.68,3750,0,0,0,0,9.95,4140,0,0,0,0,39,3480.69,0,99,2574,76.56,1141.3,40.48,2246.7,0,0,0,0,117.04,3388,0,0,180,0,NA,0,35,0,8800,1829,51269,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2542",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,8,2,5012,12.5,0.4,18750,4500,72,1881.73,0,0,93.52,2450,0,0,0,0,4.85,1970,0,0,0,0,21,2075.78,0,49.5,1287,38.28,570.65,20.24,1123.35,0,0,0,0,58.52,1694,0,0,90,0,NA,0,19.44,0,4888.89,2519,68136,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2543",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,8,7.5,1012,47,1.5,70500,17700,180,4704.34,0,0,323.12,8350,0,0,0,0,17.05,6705,0,0,0,0,72,7116.98,0,185,4810,143.32,2136.43,75.9,4212.57,0,0,0,0,219.22,6349,0,0,360,0,NA,0,70.82,0,17805.76,2519,68136,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2544",44,"IIIB","Bhagalpur","Bhagalpur","Masdi","Bihar","Wheat","2017-18",3,8,3,3012,18,0.6,27000,6600,83,2169.22,0,0,155.04,3700,0,0,0,0,6.9,2740,0,0,0,0,31,3064.25,0,74,1924,57.42,855.97,30.36,1685.03,0,0,0,0,87.78,2541,0,0,135,0,NA,0,29.17,0,7333.33,2519,68136,14,5,2.8,218.3,1686,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2545",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,4,1.6,3012,12,0.4,16800,4200,52,1357.23,0,0,96.16,2500,0,0,0,0,3.5,2250,0,0,16,1760,0,0,0,40,1200,26.5,419.21,20.7,1025.79,0,0,0,0,47.2,1445,0,0,0,0,NA,0,80,0,2400,1764,59286,77,2,38.5,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2546",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,4,1.2,2012,9.45,0.3,13230,3300,54,1409.43,0,0,69.52,1850,0,0,0,0,2.67,1570,0,0,12,1320,0,0,0,30,900,20.28,319.37,16.56,820.63,0,0,0,0,36.84,1140,0,0,0,0,NA,0,60,0,1800,1764,59286,77,2,38.5,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2547",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,10,4,4012,31.5,1,44100,10500,80,2088.05,0,0,216.4,5650,0,0,0,0,8.5,5450,0,0,36,3960,0,0,0,100,3000,55.3,878.43,41.4,2051.57,0,0,0,0,96.7,2930,0,0,0,0,NA,0,200,0,6000,1711,42369,8,4,2,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2548",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,10,6,1012,44.5,1.5,62300,16500,110,2871.07,0,0,304.72,8050,0,0,0,0,13,8350,0,0,56,6160,0,0,0,150,4500,72.2,1144.57,55.2,2735.43,0,0,0,0,127.4,3880,0,0,0,0,NA,0,300,0,9000,1711,42369,8,4,2,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2549",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,10,4,2012,31.5,1,44100,10500,80,2088.05,0,0,216.4,5650,0,0,0,0,8.5,5450,0,0,36,3960,0,0,0,100,3000,57.6,918.43,41.4,2051.57,0,0,0,0,99,2970,0,0,0,0,NA,0,200,0,6000,1711,42369,8,4,2,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2550",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,5,2.4,3012,19,0.6,26600,6600,62,1618.24,0,0,133.52,3450,0,0,0,0,5.5,3550,0,0,24,2640,0,0,0,60,1800,44.8,714.33,32.2,1595.67,0,0,0,0,77,2310,0,0,0,0,NA,0,120,0,3600,1876,27279,30,2,15,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2551",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Masur (Lentil)","2017-18",3,10,2.4,5012,7.65,0.6,42075,10500,30,783,0,0,74.8,1950,0,0,0,0,5.17,1840,0,0,0,0,0,0,0,15,825,9,110.24,23,1139.76,0,0,0,0,32,1250,0,0,180,0,NA,0,72,0,3600,1093,36995,8,4,2,273.74,470,14065,15646,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2552",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,5,4,1012,31.5,1,44100,11400,84,2192.45,0,0,205.84,5450,0,0,0,0,9,5800,0,0,36,3960,0,0,0,100,3000,76.8,1224.57,55.2,2735.43,0,0,0,0,132,3960,0,0,0,0,NA,0,200,0,6000,1876,27279,30,2,15,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2553",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,5,1.6,2012,12.6,0.4,17640,4200,51,1331.13,0,0,96.08,2450,0,0,0,0,3.5,2250,0,0,16,1760,0,0,0,40,1200,28.34,451.21,20.7,1025.79,0,0,0,0,49.04,1477,0,0,0,0,NA,0,80,0,2400,1876,27279,30,2,15,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2554",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Masur (Lentil)","2017-18",3,10,2.4,3012,7.65,0.6,42075,2250,30,783,0,0,74.8,1950,0,0,0,0,5.17,1840,0,0,0,0,0,0,0,15,825,9,110.24,23,1139.76,0,0,0,0,32,1250,0,0,180,0,NA,0,72,0,3600,1093,36995,8,4,2,273.74,470,14065,15646,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2555",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,8,4,3012,30,1,42000,9900,80,2088.05,0,0,216.4,5650,0,0,0,0,8.75,5625,0,0,36,3960,0,0,0,100,3000,64,1020.47,46,2279.53,0,0,0,0,110,3300,0,0,0,0,NA,0,200,0,6000,1850,54714,8,4,2,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2556",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,9,4,1012,31.5,1,44100,11100,80,2088.05,0,0,216.4,5650,0,0,0,0,8.5,5450,0,0,36,3960,0,0,0,100,3000,59.4,940.47,46,2279.53,0,0,0,0,105.4,3220,0,0,0,0,NA,0,200,0,6000,3005,63473,8,4,2,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2557",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,9,4,2012,29.75,1,41650,10500,80,2088.05,0,0,213.76,5600,0,0,0,0,8.75,5625,0,0,36,3960,0,0,0,100,3000,59.4,940.47,46,2279.53,0,0,0,0,105.4,3220,0,0,0,0,NA,0,200,0,6000,3005,63473,8,4,2,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
"2558",45,"IIIB","Munger","Munger Sadar","Nawagrahi - I","Bihar","Wheat","2017-18",3,9,4,3012,31.5,1,44100,11100,80,2088.05,0,0,216.4,5650,0,0,0,0,8.5,5450,0,0,36,3960,0,0,0,100,3000,57.6,918.43,41.4,2051.57,0,0,0,0,99,2970,0,0,0,0,NA,0,200,0,6000,3005,63473,8,4,2,273.74,470,192902,530358,10,4,590455,12.5,10,0,35,4,45,"Owned & managed","Improved"
