"","ID","population_density","wc2.1_30s_elev","sand_0-5cm","nitrogen_0-5cm","soc_5-15cm"
"3530",3530,2756.99194335938,54,31,1.79999995231628,13.5
"3531",3531,1398.20422363281,76,34,1.20000004768372,11
"3532",3532,1580.46716308594,38,30,1.5,12.1000003814697
"3533",3533,1593.31481933594,64,32,1.29999995231628,12.3999996185303
"3534",3534,1744.12707519531,65,30,1.60000002384186,13.8999996185303
"3535",3535,1744.12707519531,64,30,1.5,13.8999996185303
"3536",3536,1627.22534179688,60,29,1.39999997615814,13.6000003814697
"3537",3537,1972.66296386719,60,31,1.39999997615814,17.3999996185303
"3538",3538,1510.83264160156,74,32,1.29999995231628,12.8999996185303
"3539",3539,1744.12707519531,65,30,1.60000002384186,13.5
"3540",3540,1965.892578125,61,31,1.60000002384186,11.8999996185303
"3541",3541,1858.19555664062,44,31,1.5,14.1999998092651
"3542",3542,1401.49926757812,75,32,1.29999995231628,12.6000003814697
"3543",3543,1398.20422363281,75,34,1.29999995231628,11.3999996185303
"3544",3544,1398.20422363281,75,34,1.29999995231628,11.3999996185303
"3545",3545,1398.20422363281,76,34,1.20000004768372,11
"3546",3546,1398.20422363281,75,34,1.20000004768372,11.1000003814697
"3547",3547,1398.20422363281,75,34,1.20000004768372,11.1000003814697
"3548",3548,1398.20422363281,76,34,1.20000004768372,11
"3549",3549,2072.796875,76,33,1.20000004768372,11.3999996185303
"3550",3550,2072.796875,78,33,1.20000004768372,11.6000003814697
"3551",3551,2072.796875,78,33,1.20000004768372,11.6000003814697
"3552",3552,916.166015625,73,32,1.89999997615814,14.6000003814697
"3553",3553,2131.70361328125,48,32,2,16.1000003814697
"3554",3554,2145.21118164062,61,32,1.5,14.3000001907349
"3555",3555,2072.796875,76,33,1.20000004768372,11.3999996185303
"3556",3556,1149.19018554688,63,32,1.5,14.6000003814697
"3557",3557,1149.19018554688,63,32,1.5,14.6000003814697
"3558",3558,1429.9423828125,58,29,1.60000002384186,12.6000003814697
"3559",3559,1836.21520996094,50,32,1.60000002384186,12.6999998092651
"3560",3560,1950.12390136719,55,31,1.5,16.5
"3561",3561,2675.07275390625,54,32,1.70000004768372,13.5
"3562",3562,2270.03564453125,52,32,1.39999997615814,11.3000001907349
"3563",3563,964.067077636719,93,35,1.29999995231628,13.1999998092651
"3564",3564,1278.79296875,84,32,1.29999995231628,13.3999996185303
"3565",3565,2112.03833007812,70,36,1.39999997615814,10.1999998092651
"3566",3566,2131.70361328125,46,31,1.89999997615814,16.7999992370605
"3567",3567,641.68896484375,48,32,2.09999990463257,20.3999996185303
"3568",3568,1642.70629882812,39,29,1.79999995231628,11.8000001907349
"3569",3569,1737.85278320312,65,31,1.29999995231628,11.5
"3570",3570,2359.81713867188,69,33,1.70000004768372,11.6999998092651
"3571",3571,2359.81713867188,69,33,1.70000004768372,11.6999998092651
"3572",3572,1429.9423828125,59,29,1.5,12.3999996185303
"3573",3573,2675.07275390625,50,32,1.5,17.2999992370605
"3574",3574,3341.24780273438,50,32,1.60000002384186,12.6999998092651
"3575",3575,964.067077636719,95,34,1.5,15
"3576",3576,1219.3427734375,95,29,1.29999995231628,11.8000001907349
"3577",3577,1450.21838378906,63,29,1.20000004768372,9.19999980926514
"3578",3578,1038.9697265625,75,31,1.79999995231628,14.6000003814697
"3579",3579,1141.27001953125,85,29,1.5,11.6000003814697
"3580",3580,1238.13781738281,96,35,1.5,11.5
"3581",3581,1174.63647460938,91,31,1.5,13.6000003814697
"3582",3582,1174.63647460938,91,31,1.5,13.6000003814697
"3583",3583,1346.53747558594,78,37,1.29999995231628,11.6000003814697
"3584",3584,641.68896484375,53,33,1.89999997615814,17.2000007629395
"3585",3585,641.68896484375,48,31,2.20000004768372,21.7999992370605
"3586",3586,641.68896484375,53,33,1.89999997615814,17.2000007629395
"3587",3587,505.447143554688,48,32,1.89999997615814,15.6000003814697
"3588",3588,505.447143554688,48,32,1.89999997615814,15.6000003814697
"3589",3589,2131.70361328125,44,31,1.89999997615814,17.2000007629395
"3590",3590,2131.70361328125,44,31,1.89999997615814,17.2000007629395
"3591",3591,1450.21838378906,63,29,1.20000004768372,9.19999980926514
"3592",3592,1631.02307128906,59,33,1.39999997615814,11.3000001907349
"3593",3593,1714.91857910156,60,33,1.39999997615814,11.6000003814697
"3594",3594,1108.38391113281,66,30,1.39999997615814,12.3000001907349
"3595",3595,1737.85278320312,65,30,1.29999995231628,13
"3596",3596,1593.31481933594,63,31,1.29999995231628,12.3999996185303
"3597",3597,2116.90747070312,66,34,1.29999995231628,11.3999996185303
"3598",3598,1346.53747558594,78,37,1.29999995231628,11.6000003814697
"3599",3599,1593.31481933594,63,34,1.39999997615814,11.5
"3600",3600,2046.90881347656,50,33,1.60000002384186,10.1999998092651
"3601",3601,1893.53332519531,49,31,1.5,11.1999998092651
"3602",3602,2141.751953125,48,31,1.60000002384186,13.3000001907349
"3603",3603,3477.12377929688,41,32,1.5,14.1000003814697
"3604",3604,2205.97485351562,52,33,1.60000002384186,11.6000003814697
"3605",3605,1864.36181640625,66,33,1.39999997615814,11.6999998092651
"3606",3606,1590.83471679688,72,30,1.5,14.3999996185303
"3607",3607,1153.11340332031,59,28,1.39999997615814,10.8000001907349
"3608",3608,1450.21838378906,63,29,1.20000004768372,9.19999980926514
"3609",3609,641.68896484375,53,33,1.89999997615814,17.2000007629395
"3610",3610,1174.63647460938,92,32,1.5,11.1999998092651
"3611",3611,1450.21838378906,63,29,1.20000004768372,9.19999980926514
"3612",3612,1302.66064453125,37,32,1.89999997615814,13.1000003814697
"3613",3613,1737.85278320312,64,31,1.39999997615814,13.6000003814697
"3614",3614,1450.21838378906,63,30,1.20000004768372,8.80000019073486
"3615",3615,1302.66064453125,37,32,1.89999997615814,13.1000003814697
"3616",3616,1400.27160644531,47,31,1.79999995231628,13.1000003814697
"3617",3617,1239.23315429688,67,31,1.20000004768372,8.89999961853027
"3618",3618,1108.38391113281,66,30,1.39999997615814,12.3000001907349
"3619",3619,1108.38391113281,66,30,1.39999997615814,12.3000001907349
"3620",3620,1263.37756347656,59,33,1.5,12.6999998092651
"3621",3621,2112.03833007812,73,36,1.29999995231628,9.89999961853027
"3622",3622,1149.19018554688,63,32,1.5,14.6000003814697
"3623",3623,1646.97119140625,74,28,1.60000002384186,12.3999996185303
"3624",3624,847.348327636719,96,23,1.79999995231628,13.3000001907349
"3625",3625,1120.84973144531,94,34,1.29999995231628,11.3999996185303
"3626",3626,1791.74951171875,66,29,1.60000002384186,11
"3627",3627,1561.16467285156,52,30,1.60000002384186,11.5
"3628",3628,1970.28857421875,54,33,1.70000004768372,12.3000001907349
"3629",3629,2119.14404296875,52,32,1.5,11.3999996185303
"3630",3630,1543.78955078125,55,30,1.60000002384186,12.1000003814697
"3631",3631,1561.16467285156,52,30,1.60000002384186,11.5
"3632",3632,1278.79296875,84,32,1.29999995231628,13
"3633",3633,1343.92724609375,51,30,2,15.8000001907349
"3634",3634,1343.92724609375,50,29,2,15.8999996185303
"3635",3635,916.166015625,61,30,2,15.6000003814697
"3636",3636,1737.85278320312,65,30,1.29999995231628,13
"3637",3637,1737.85278320312,64,31,1.39999997615814,13.6000003814697
"3638",3638,1844.97937011719,55,32,1.70000004768372,13.6999998092651
"3639",3639,1510.83264160156,74,32,1.29999995231628,12.8999996185303
"3640",3640,763.979919433594,54,30,1.79999995231628,16.2000007629395
"3641",3641,916.166015625,56,29,2.09999990463257,16.3999996185303
"3642",3642,916.166015625,58,29,2.09999990463257,16.7000007629395
"3643",3643,916.166015625,74,31,1.89999997615814,14.6999998092651
"3644",3644,1747.70385742188,66,32,1.5,14.6000003814697
"3645",3645,1737.85278320312,67,32,1.39999997615814,12.6000003814697
"3646",3646,3889.302734375,52,29,1.5,13.3999996185303
"3647",3647,1397.85986328125,70,29,1.5,9.39999961853027
"3648",3648,1022.92889404297,55,31,1.5,15.1999998092651
"3649",3649,1325.94653320312,67,34,1.39999997615814,11.6999998092651
"3650",3650,1744.12707519531,65,29,1.5,13.6999998092651
"3651",3651,1321.26220703125,71,27,1.5,9.5
"3652",3652,1321.26220703125,71,27,1.5,9.5
"3653",3653,2812.376953125,55,28,1.60000002384186,15.3999996185303
"3654",3654,1438.95532226562,66,27,1.70000004768372,14.1999998092651
"3655",3655,1540.73486328125,63,27,1.60000002384186,13.1000003814697
"3656",3656,1252.71704101562,65,32,1.39999997615814,11.6999998092651
"3657",3657,1574.24255371094,71,29,1.60000002384186,12.1000003814697
"3658",3658,1916.25390625,44,32,2.09999990463257,14.8999996185303
"3659",3659,1916.25390625,45,33,1.70000004768372,14.8999996185303
"3660",3660,1639.25061035156,51,30,1.70000004768372,13.8000001907349
"3661",3661,1325.94653320312,67,34,1.39999997615814,11.6999998092651
"3662",3662,999.976379394531,51,30,1.79999995231628,15
"3663",3663,892.172973632812,60,27,1.79999995231628,12.8000001907349
"3664",3664,1536.07507324219,49,29,1.79999995231628,18.2000007629395
"3665",3665,1343.92724609375,54,30,2.09999990463257,15.3999996185303
"3666",3666,1536.07507324219,47,29,1.89999997615814,16.2999992370605
"3667",3667,421.992004394531,180,35,1.70000004768372,12.1999998092651
"3668",3668,421.992004394531,181,36,1.79999995231628,13.6000003814697
"3669",3669,421.992004394531,180,35,1.70000004768372,12.1999998092651
"3670",3670,421.992004394531,180,35,1.70000004768372,12.1999998092651
"3671",3671,421.992004394531,168,35,1.79999995231628,12.3999996185303
"3672",3672,826.240661621094,113,36,1.89999997615814,12.1999998092651
"3673",3673,1482.84887695312,67,26,1.5,13.5
"3674",3674,1482.84887695312,67,26,1.5,13.5
"3675",3675,1513.97021484375,69,26,1.5,12.1000003814697
"3676",3676,1574.24255371094,71,29,1.60000002384186,12.1999998092651
"3677",3677,1540.73486328125,63,27,1.60000002384186,12.8999996185303
"3678",3678,1540.73486328125,63,27,1.60000002384186,12.8000001907349
"3679",3679,1482.84887695312,67,26,1.5,13.5
"3680",3680,1513.97021484375,69,26,1.5,12.1000003814697
"3681",3681,1482.84887695312,67,26,1.60000002384186,13.3000001907349
"3682",3682,1328.21813964844,82,28,1.60000002384186,12.1999998092651
"3683",3683,1354.46252441406,59,28,1.70000004768372,11.6999998092651
"3684",3684,1321.26220703125,70,27,1.60000002384186,10.1000003814697
"3685",3685,916.166015625,61,30,2,15.6000003814697
"3686",3686,1179.90209960938,74,30,2.29999995231628,18.1000003814697
"3687",3687,421.992004394531,168,35,1.79999995231628,12.3999996185303
"3688",3688,1574.24255371094,71,29,1.60000002384186,12.1000003814697
"3689",3689,1513.97021484375,69,27,1.5,11.1000003814697
"3690",3690,1328.21813964844,79,29,1.60000002384186,10.8000001907349
"3691",3691,1321.26220703125,71,27,1.5,9.5
"3692",3692,2655.79736328125,57,28,1.60000002384186,14.1999998092651
"3693",3693,1438.95532226562,67,27,1.70000004768372,14.1000003814697
"3694",3694,1293.65222167969,56,27,1.79999995231628,17
"3695",3695,2655.79736328125,57,28,1.60000002384186,14.1999998092651
"3696",3696,999.976379394531,50,30,1.79999995231628,15.3000001907349
"3697",3697,999.976379394531,51,30,1.79999995231628,15
"3698",3698,999.976379394531,51,30,1.79999995231628,15
"3699",3699,1536.07507324219,50,29,2,17.3999996185303
"3700",3700,1184.01037597656,43,29,2.29999995231628,18.6000003814697
"3701",3701,641.68896484375,44,32,2.20000004768372,20.6000003814697
"3702",3702,1343.92724609375,51,29,2,16.5
"3703",3703,1703.13330078125,44,31,2,18.2999992370605
"3704",3704,763.979919433594,54,30,1.79999995231628,16.2000007629395
"3705",3705,1536.07507324219,51,29,2.09999990463257,17.5
"3706",3706,1536.07507324219,50,29,2,17.3999996185303
"3707",3707,1343.92724609375,44,29,2.29999995231628,18.1000003814697
"3708",3708,763.979919433594,54,30,1.79999995231628,16.2000007629395
"3709",3709,1536.07507324219,49,29,1.79999995231628,18.2000007629395
"3710",3710,1184.01037597656,43,29,2.29999995231628,17.7000007629395
"3711",3711,1179.90209960938,75,30,2.20000004768372,18.3999996185303
"3712",3712,1179.90209960938,75,30,2.20000004768372,18.3999996185303
"3713",3713,2131.70361328125,44,31,1.89999997615814,17.2000007629395
"3714",3714,2131.70361328125,44,31,1.89999997615814,17.2000007629395
"3715",3715,1294.33581542969,38,29,2,14.6000003814697
"3716",3716,1294.33581542969,38,29,2,14.6000003814697
"3717",3717,1149.42590332031,40,30,1.89999997615814,14
"3718",3718,1149.42590332031,40,29,1.89999997615814,13.8000001907349
"3719",3719,1176.09582519531,37,29,2,13.6000003814697
"3720",3720,5301.10888671875,40,29,2,15.8000001907349
"3721",3721,1731.408203125,92,28,1.79999995231628,10.1999998092651
"3722",3722,1651.06555175781,48,28,2,16.3999996185303
"3723",3723,1482.84887695312,67,26,1.5,13.5
"3724",3724,1038.65710449219,70,27,1.60000002384186,12.8000001907349
"3725",3725,3017.96801757812,64,28,1.70000004768372,11.8999996185303
"3726",3726,1398.51965332031,51,26,1.89999997615814,16.7000007629395
"3727",3727,1062.15344238281,75,26,1.70000004768372,10.5
"3728",3728,1062.15344238281,74,25,1.70000004768372,11.3000001907349
"3729",3729,999.976379394531,53,30,1.79999995231628,15.5
"3730",3730,999.976379394531,50,30,1.79999995231628,15.3000001907349
"3731",3731,763.979919433594,57,31,1.70000004768372,13.6999998092651
"3732",3732,665.375061035156,86,29,1.60000002384186,10.3999996185303
"3733",3733,1022.92889404297,55,31,1.5,15.1999998092651
"3734",3734,759.002624511719,125,23,1.5,9.80000019073486
"3735",3735,1412.5693359375,65,33,1.29999995231628,14.5
"3736",3736,1412.5693359375,65,33,1.29999995231628,14.5
"3737",3737,1412.5693359375,65,33,1.29999995231628,14.5
"3738",3738,1639.25061035156,53,30,1.60000002384186,14
"3739",3739,1525.56762695312,44,34,1.39999997615814,13.3000001907349
"3740",3740,1216.95300292969,61,28,1.39999997615814,12.1999998092651
"3741",3741,1216.95300292969,61,28,1.39999997615814,12.1999998092651
"3742",3742,1216.95300292969,60,28,1.39999997615814,12.1000003814697
"3743",3743,1216.95300292969,61,28,1.39999997615814,12.1999998092651
"3744",3744,1216.95300292969,61,28,1.39999997615814,12.1999998092651
"3745",3745,1216.95300292969,61,28,1.39999997615814,12.1999998092651
"3746",3746,2182.55395507812,57,29,1.70000004768372,15.3000001907349
"3747",3747,2092.67724609375,58,33,1.5,16.7000007629395
"3748",3748,1210.2451171875,60,31,1.70000004768372,12.3999996185303
"3749",3749,1328.21813964844,82,28,1.60000002384186,12.1999998092651
"3750",3750,1589.48364257812,65,31,1.5,11.8000001907349
"3751",3751,1589.48364257812,65,31,1.5,11.8000001907349
"3752",3752,2182.55395507812,57,29,1.70000004768372,15.3000001907349
"3753",3753,1589.48364257812,65,31,1.5,11.8000001907349
"3754",3754,1438.95532226562,68,27,1.5,13.8000001907349
"3755",3755,1325.94653320312,68,33,1.29999995231628,11.8000001907349
"3756",3756,1744.12707519531,65,27,1.5,14
"3757",3757,1590.83471679688,70,28,1.60000002384186,13.3000001907349
"3758",3758,1744.12707519531,65,30,1.5,13.6000003814697
"3759",3759,2182.55395507812,57,29,1.70000004768372,15.3000001907349
"3760",3760,1718.74230957031,61,29,1.39999997615814,12
"3761",3761,1317.00183105469,44,32,1.70000004768372,13.8999996185303
"3762",3762,1117.33874511719,42,30,1.70000004768372,14.8999996185303
"3763",3763,1502.31811523438,44,32,1.70000004768372,14.1999998092651
"3764",3764,1658.89562988281,46,31,1.70000004768372,14
"3765",3765,1658.89562988281,45,31,1.70000004768372,14.1000003814697
"3766",3766,1556.60290527344,49,NA,NA,NA
"3767",3767,1639.25061035156,51,30,1.70000004768372,13.6999998092651
"3768",3768,1321.49560546875,73,25,1.79999995231628,11.1000003814697
"3769",3769,1574.24255371094,71,29,1.60000002384186,12.1999998092651
"3770",3770,1513.97021484375,69,26,1.5,12.1000003814697
"3771",3771,2359.81713867188,69,33,1.70000004768372,11.6999998092651
"3772",3772,1252.71704101562,64,33,1.39999997615814,11.8999996185303
"3773",3773,1252.71704101562,65,32,1.39999997615814,11.6999998092651
"3774",3774,1438.95532226562,70,27,1.60000002384186,14
"3775",3775,1325.94653320312,67,33,1.39999997615814,11.6000003814697
"3776",3776,1401.49926757812,76,33,1.20000004768372,13.5
"3777",3777,2641.2744140625,75,33,1.29999995231628,13.1000003814697
"3778",3778,2028.18835449219,68,27,1.70000004768372,12.3999996185303
"3779",3779,1461.53051757812,66,29,1.60000002384186,13.3999996185303
"3780",3780,1744.12707519531,65,31,1.39999997615814,14.1000003814697
"3781",3781,1744.12707519531,65,27,1.5,14
"3782",3782,1916.25390625,45,32,1.70000004768372,14.6000003814697
"3783",3783,1317.00183105469,43,33,1.70000004768372,14.1999998092651
"3784",3784,1412.5693359375,64,31,1.39999997615814,14.3000001907349
"3785",3785,1639.25061035156,50,30,1.60000002384186,13.8000001907349
"3786",3786,1618.7490234375,40,29,1.70000004768372,15.3999996185303
"3787",3787,1397.85986328125,74,29,1.60000002384186,10.3000001907349
"3788",3788,1354.46252441406,59,28,1.70000004768372,11.6999998092651
"3789",3789,1252.71704101562,65,32,1.39999997615814,11.6999998092651
"3790",3790,2028.18835449219,65,26,1.79999995231628,13.6000003814697
"3791",3791,2655.79736328125,57,28,1.60000002384186,14.1999998092651
"3792",3792,1590.83471679688,70,28,1.60000002384186,13.3000001907349
"3793",3793,949.611572265625,46,31,1.79999995231628,14.1000003814697
"3794",3794,1188.10974121094,63,34,1.39999997615814,13.1000003814697
"3795",3795,1022.92889404297,56,31,1.5,15.5
"3796",3796,1302.66064453125,37,32,1.70000004768372,12.8999996185303
"3797",3797,1302.66064453125,37,32,1.89999997615814,13.1000003814697
"3798",3798,1397.85986328125,74,29,1.60000002384186,10.3000001907349
"3799",3799,1482.84887695312,68,28,1.5,11.3000001907349
"3800",3800,1954.50805664062,63,27,1.60000002384186,12.8999996185303
"3801",3801,1482.84887695312,67,26,1.5,13.5
"3802",3802,1482.84887695312,67,27,1.5,12.8000001907349
"3803",3803,1482.84887695312,68,27,1.5,11.8999996185303
"3804",3804,1303.39221191406,72,28,1.70000004768372,12.1000003814697
"3805",3805,624.893371582031,104,25,1.70000004768372,10.3000001907349
"3806",3806,1714.91857910156,60,33,1.60000002384186,11.8999996185303
"3807",3807,624.893371582031,101,26,1.89999997615814,10.1999998092651
"3808",3808,871.684936523438,106,26,1.79999995231628,9.5
"3809",3809,1179.90209960938,75,30,2.20000004768372,18.3999996185303
"3810",3810,1179.90209960938,77,30,2.29999995231628,18.2000007629395
"3811",3811,1438.95532226562,70,27,1.60000002384186,14
"3812",3812,1343.92724609375,48,29,2.09999990463257,17.2999992370605
"3813",3813,848.346252441406,99,33,1.60000002384186,12
"3814",3814,1512.99291992188,62,30,1.5,13.3999996185303
"3815",3815,1512.99291992188,63,31,1.5,12.8999996185303
"3816",3816,1352.3447265625,57,29,1.5,13.6999998092651
"3817",3817,2812.376953125,54,28,1.60000002384186,15.3000001907349
"3818",3818,1216.95300292969,61,28,1.39999997615814,12.1999998092651
"3819",3819,1212.2998046875,67,28,2,16.3999996185303
"3820",3820,1293.65222167969,55,28,1.70000004768372,15.1999998092651
"3821",3821,1850.1748046875,61,28,1.39999997615814,11.5
"3822",3822,1850.1748046875,61,28,1.29999995231628,11.6000003814697
"3823",3823,1303.39221191406,72,28,1.70000004768372,12.1000003814697
"3824",3824,1325.94653320312,68,33,1.39999997615814,12.5
"3825",3825,1528.7626953125,65,32,1.39999997615814,13.1000003814697
"3826",3826,1659.20983886719,76,34,1.39999997615814,14.8000001907349
"3827",3827,1431.67822265625,76,34,1.20000004768372,11.8000001907349
"3828",3828,1080.73315429688,66,32,1.39999997615814,12.6000003814697
"3829",3829,1343.92724609375,44,29,2.29999995231628,18.1000003814697
"3830",3830,1179.90209960938,75,30,2.20000004768372,18.3999996185303
"3831",3831,4757.4404296875,43,28,2.09999990463257,16.7000007629395
"3832",3832,1540.73486328125,63,27,1.60000002384186,12.8000001907349
"3833",3833,1475.65844726562,64,30,1.5,12
"3834",3834,1105.41479492188,53,27,1.70000004768372,14.3999996185303
"3835",3835,1737.85278320312,66,31,1.29999995231628,12
"3836",3836,1512.99291992188,63,30,1.5,13
"3837",3837,1212.2998046875,67,27,2.09999990463257,18.2000007629395
"3838",3838,3889.302734375,52,29,1.5,13.3999996185303
"3839",3839,3889.302734375,52,29,1.5,13.3999996185303
"3840",3840,3889.302734375,52,29,1.5,13.3999996185303
"3841",3841,1664.66052246094,96,28,1.70000004768372,11.1000003814697
"3842",3842,1718.74230957031,61,29,1.39999997615814,12
"3843",3843,868.972290039062,46,32,1.60000002384186,14.6000003814697
"3844",3844,1350.07250976562,42,32,1.79999995231628,15.8000001907349
"3845",3845,1657.27868652344,50,32,2,14
"3846",3846,1493.71667480469,57,31,1.39999997615814,13.3999996185303
"3847",3847,2920.943359375,58,28,1.5,11.6999998092651
"3848",3848,1791.74951171875,68,29,1.60000002384186,12.1000003814697
"3849",3849,1482.84887695312,70,30,1.60000002384186,11.3000001907349
"3850",3850,1954.50805664062,66,28,1.70000004768372,12.1000003814697
"3851",3851,2920.943359375,58,28,1.5,11.6999998092651
"3852",3852,1574.24255371094,76,26,1.60000002384186,10.6000003814697
"3853",3853,1397.85986328125,70,29,1.5,9.39999961853027
"3854",3854,1397.85986328125,70,29,1.5,9.39999961853027
"3855",3855,1397.85986328125,69,30,1.60000002384186,9.60000038146973
"3856",3856,1400.45776367188,70,30,1.60000002384186,13.5
"3857",3857,1062.15344238281,76,25,1.70000004768372,10.1000003814697
"3858",3858,1062.15344238281,76,25,1.70000004768372,10.1000003814697
"3859",3859,916.166015625,61,30,2,15.6000003814697
"3860",3860,1400.45776367188,75,28,1.5,10.8000001907349
"3861",3861,1336.33898925781,82,26,1.60000002384186,10.3999996185303
"3862",3862,900.036560058594,56,29,2,15.1999998092651
"3863",3863,900.036560058594,58,29,1.89999997615814,15.3000001907349
"3864",3864,1053.06140136719,57,28,2,15.3000001907349
"3865",3865,1053.06140136719,58,28,2,15.1999998092651
"3866",3866,5301.10888671875,39,29,2,16.2000007629395
"3867",3867,624.893371582031,102,25,1.79999995231628,10.8000001907349
"3868",3868,1954.50805664062,66,28,1.70000004768372,12.1000003814697
"3869",3869,900.036560058594,58,29,1.89999997615814,15.3000001907349
"3870",3870,916.166015625,59,29,1.89999997615814,15.6999998092651
"3871",3871,1294.33581542969,36,29,2,17.5
"3872",3872,1022.92889404297,56,31,1.5,15.8999996185303
"3873",3873,1183.04931640625,93,28,1.79999995231628,11.3999996185303
"3874",3874,567.218933105469,118,25,1.70000004768372,9
"3875",3875,1733.57336425781,59,28,1.60000002384186,10.5
"3876",3876,1482.84887695312,68,27,1.5,11.8999996185303
"3877",3877,1733.57336425781,59,28,1.60000002384186,10.5
"3878",3878,1599.03112792969,59,29,1.5,13.3999996185303
"3879",3879,2239.66381835938,45,30,1.70000004768372,15.3999996185303
"3880",3880,1513.97021484375,69,26,1.5,12
"3881",3881,1400.45776367188,70,30,1.60000002384186,13.5
"3882",3882,1482.84887695312,67,28,1.5,10.5
"3883",3883,1954.50805664062,66,28,1.70000004768372,12.1000003814697
"3884",3884,2920.943359375,58,28,1.5,11.6999998092651
"3885",3885,1599.03112792969,63,30,1.39999997615814,14.6000003814697
"3886",3886,1618.7490234375,34,29,1.79999995231628,15.3000001907349
"3887",3887,1400.45776367188,70,30,1.60000002384186,13.5
"3888",3888,786.398254394531,76,28,1.70000004768372,9.5
"3889",3889,1336.33898925781,82,26,1.60000002384186,10.6999998092651
"3890",3890,1424.16235351562,84,28,1.70000004768372,11
"3891",3891,662.096008300781,112,24,1.5,9.69999980926514
"3892",3892,1176.09582519531,37,29,1.70000004768372,13.8000001907349
"3893",3893,1620.89196777344,59,28,1.70000004768372,13.1999998092651
"3894",3894,1737.85278320312,66,31,1.29999995231628,12
"3895",3895,1733.57336425781,58,28,1.5,10.6999998092651
"3896",3896,1733.57336425781,58,28,1.5,10.6999998092651
"3897",3897,1737.85278320312,66,31,1.29999995231628,12
"3898",3898,1140.12536621094,61,32,1.5,15.1999998092651
"3899",3899,1954.50805664062,63,27,1.60000002384186,13.1000003814697
"3900",3900,1026.60498046875,88,29,1.29999995231628,11
"3901",3901,1266.33630371094,95,35,1.29999995231628,10.6999998092651
"3902",3902,985.15771484375,98,30,1.60000002384186,13
"3903",3903,1239.50183105469,81,32,1.70000004768372,12.6000003814697
"3904",3904,1239.50183105469,81,32,1.70000004768372,12.6000003814697
"3905",3905,889.141235351562,100,25,1.60000002384186,12.5
"3906",3906,1313.27258300781,95,35,1.39999997615814,10.5
"3907",3907,1148.26831054688,93,34,1.5,10.6000003814697
"3908",3908,1219.3427734375,95,32,1.5,11.3000001907349
"3909",3909,1196.77514648438,89,31,1.70000004768372,13.3999996185303
"3910",3910,5301.10888671875,39,29,1.79999995231628,15.6999998092651
"3911",3911,1321.26220703125,70,27,1.5,10.3999996185303
"3912",3912,405.684600830078,88,25,1.39999997615814,9.10000038146973
"3913",3913,1047.45239257812,93,33,1.60000002384186,11.6999998092651
"3914",3914,1196.77514648438,89,31,1.70000004768372,13.3999996185303
"3915",3915,1010.73291015625,95,36,1.39999997615814,9.80000019073486
"3916",3916,1010.73291015625,95,36,1.39999997615814,9.80000019073486
"3917",3917,1010.73291015625,97,35,1.29999995231628,9.89999961853027
"3918",3918,1009.8046875,93,33,1.5,11.8999996185303
"3919",3919,1148.26831054688,93,35,1.5,11.3999996185303
"3920",3920,747.85302734375,96,35,1.60000002384186,13
"3921",3921,747.85302734375,96,35,1.60000002384186,13
"3922",3922,747.85302734375,96,35,1.60000002384186,13
"3923",3923,1083.05700683594,68,32,1.29999995231628,10.8999996185303
"3924",3924,1406.57702636719,41,29,2,16.3999996185303
"3925",3925,1940.64660644531,65,28,1.39999997615814,13.1999998092651
"3926",3926,1185.1796875,69,33,1.20000004768372,9.5
"3927",3927,1503.12768554688,50,31,1.70000004768372,12.6000003814697
"3928",3928,1779.61169433594,42,31,1.89999997615814,14.5
"3929",3929,2641.2744140625,77,33,1.20000004768372,14.3000001907349
"3930",3930,1432.70520019531,71,34,1.79999995231628,13.8000001907349
"3931",3931,1244.59411621094,80,31,1.70000004768372,15.8999996185303
"3932",3932,1036.74377441406,90,29,1.39999997615814,14.1000003814697
"3933",3933,1228.84899902344,80,33,1.60000002384186,12.5
"3934",3934,1254.90209960938,79,33,1.60000002384186,11.8000001907349
"3935",3935,1036.74377441406,90,29,1.39999997615814,14.1000003814697
"3936",3936,1036.74377441406,90,29,1.39999997615814,14.1000003814697
"3937",3937,1387.73303222656,88,29,1.5,12.6999998092651
"3938",3938,1575.23034667969,77,32,1.5,12.3999996185303
"3939",3939,1377.97497558594,89,33,1.20000004768372,13.5
"3940",3940,1680.33166503906,75,31,1.39999997615814,13.1000003814697
"3941",3941,1170.13452148438,78,33,1.70000004768372,14.1000003814697
"3942",3942,1170.13452148438,78,33,1.70000004768372,14.1000003814697
"3943",3943,1170.13452148438,78,33,1.70000004768372,14.1000003814697
"3944",3944,716.99365234375,86,33,1.5,17.3999996185303
"3945",3945,1278.79296875,84,33,1.29999995231628,12.6999998092651
"3946",3946,2028.18835449219,68,29,1.60000002384186,12.6999998092651
"3947",3947,1780.82141113281,74,25,1.39999997615814,9.5
"3948",3948,1018.49554443359,74,26,1.39999997615814,11.5
"3949",3949,814.060607910156,73,36,1.29999995231628,10.3000001907349
"3950",3950,2359.81713867188,68,32,1.70000004768372,12.3999996185303
"3951",3951,1062.15344238281,75,27,1.60000002384186,10.3000001907349
"3952",3952,1254.90209960938,79,34,1.79999995231628,12.6000003814697
"3953",3953,1244.59411621094,80,31,1.70000004768372,15.8999996185303
"3954",3954,1506.43896484375,86,32,1.20000004768372,12
"3955",3955,1535.36730957031,83,36,1.20000004768372,11.3000001907349
